Time(t)	 Analytic	 RK-4 
46.780000	 2513.684200	 2513.684200
46.790000	 2514.402050	 2514.402050
46.800000	 2515.120000	 2515.120000
46.810000	 2515.838050	 2515.838050
46.820000	 2516.556200	 2516.556200
46.830000	 2517.274450	 2517.274450
46.840000	 2517.992800	 2517.992800
46.850000	 2518.711250	 2518.711250
46.860000	 2519.429800	 2519.429800
46.870000	 2520.148450	 2520.148450
46.880000	 2520.867200	 2520.867200
46.890000	 2521.586050	 2521.586050
46.900000	 2522.305000	 2522.305000
46.910000	 2523.024050	 2523.024050
46.920000	 2523.743200	 2523.743200
46.930000	 2524.462450	 2524.462450
46.940000	 2525.181800	 2525.181800
46.950000	 2525.901250	 2525.901250
46.960000	 2526.620800	 2526.620800
46.970000	 2527.340450	 2527.340450
46.980000	 2528.060200	 2528.060200
46.990000	 2528.780050	 2528.780050
47.000000	 2529.500000	 2529.500000
47.010000	 2530.220050	 2530.220050
47.020000	 2530.940200	 2530.940200
47.030000	 2531.660450	 2531.660450
47.040000	 2532.380800	 2532.380800
47.050000	 2533.101250	 2533.101250
47.060000	 2533.821800	 2533.821800
47.070000	 2534.542450	 2534.542450
47.080000	 2535.263200	 2535.263200
47.090000	 2535.984050	 2535.984050
47.100000	 2536.705000	 2536.705000
47.110000	 2537.426050	 2537.426050
47.120000	 2538.147200	 2538.147200
47.130000	 2538.868450	 2538.868450
47.140000	 2539.589800	 2539.589800
47.150000	 2540.311250	 2540.311250
47.160000	 2541.032800	 2541.032800
47.170000	 2541.754450	 2541.754450
47.180000	 2542.476200	 2542.476200
47.190000	 2543.198050	 2543.198050
47.200000	 2543.920000	 2543.920000
47.210000	 2544.642050	 2544.642050
47.220000	 2545.364200	 2545.364200
47.230000	 2546.086450	 2546.086450
47.240000	 2546.808800	 2546.808800
47.250000	 2547.531250	 2547.531250
47.260000	 2548.253800	 2548.253800
47.270000	 2548.976450	 2548.976450
47.280000	 2549.699200	 2549.699200
47.290000	 2550.422050	 2550.422050
47.300000	 2551.145000	 2551.145000
47.310000	 2551.868050	 2551.868050
47.320000	 2552.591200	 2552.591200
47.330000	 2553.314450	 2553.314450
47.340000	 2554.037800	 2554.037800
47.350000	 2554.761250	 2554.761250
47.360000	 2555.484800	 2555.484800
47.370000	 2556.208450	 2556.208450
47.380000	 2556.932200	 2556.932200
47.390000	 2557.656050	 2557.656050
47.400000	 2558.380000	 2558.380000
47.410000	 2559.104050	 2559.104050
47.420000	 2559.828200	 2559.828200
47.430000	 2560.552450	 2560.552450
47.440000	 2561.276800	 2561.276800
47.450000	 2562.001250	 2562.001250
47.460000	 2562.725800	 2562.725800
47.470000	 2563.450450	 2563.450450
47.480000	 2564.175200	 2564.175200
47.490000	 2564.900050	 2564.900050
47.500000	 2565.625000	 2565.625000
47.510000	 2566.350050	 2566.350050
47.520000	 2567.075200	 2567.075200
47.530000	 2567.800450	 2567.800450
47.540000	 2568.525800	 2568.525800
47.550000	 2569.251250	 2569.251250
47.560000	 2569.976800	 2569.976800
47.570000	 2570.702450	 2570.702450
47.580000	 2571.428200	 2571.428200
47.590000	 2572.154050	 2572.154050
47.600000	 2572.880000	 2572.880000
47.610000	 2573.606050	 2573.606050
47.620000	 2574.332200	 2574.332200
47.630000	 2575.058450	 2575.058450
47.640000	 2575.784800	 2575.784800
47.650000	 2576.511250	 2576.511250
47.660000	 2577.237800	 2577.237800
47.670000	 2577.964450	 2577.964450
47.680000	 2578.691200	 2578.691200
47.690000	 2579.418050	 2579.418050
47.700000	 2580.145000	 2580.145000
47.710000	 2580.872050	 2580.872050
47.720000	 2581.599200	 2581.599200
47.730000	 2582.326450	 2582.326450
47.740000	 2583.053800	 2583.053800
47.750000	 2583.781250	 2583.781250
47.760000	 2584.508800	 2584.508800
47.770000	 2585.236450	 2585.236450
47.780000	 2585.964200	 2585.964200
47.790000	 2586.692050	 2586.692050
47.800000	 2587.420000	 2587.420000
47.810000	 2588.148050	 2588.148050
47.820000	 2588.876200	 2588.876200
47.830000	 2589.604450	 2589.604450
47.840000	 2590.332800	 2590.332800
47.850000	 2591.061250	 2591.061250
47.860000	 2591.789800	 2591.789800
47.870000	 2592.518450	 2592.518450
47.880000	 2593.247200	 2593.247200
47.890000	 2593.976050	 2593.976050
47.900000	 2594.705000	 2594.705000
47.910000	 2595.434050	 2595.434050
47.920000	 2596.163200	 2596.163200
47.930000	 2596.892450	 2596.892450
47.940000	 2597.621800	 2597.621800
47.950000	 2598.351250	 2598.351250
47.960000	 2599.080800	 2599.080800
47.970000	 2599.810450	 2599.810450
47.980000	 2600.540200	 2600.540200
47.990000	 2601.270050	 2601.270050
48.000000	 2602.000000	 2602.000000
48.010000	 2602.730050	 2602.730050
48.020000	 2603.460200	 2603.460200
48.030000	 2604.190450	 2604.190450
48.040000	 2604.920800	 2604.920800
48.050000	 2605.651250	 2605.651250
48.060000	 2606.381800	 2606.381800
48.070000	 2607.112450	 2607.112450
48.080000	 2607.843200	 2607.843200
48.090000	 2608.574050	 2608.574050
48.100000	 2609.305000	 2609.305000
48.110000	 2610.036050	 2610.036050
48.120000	 2610.767200	 2610.767200
48.130000	 2611.498450	 2611.498450
48.140000	 2612.229800	 2612.229800
48.150000	 2612.961250	 2612.961250
48.160000	 2613.692800	 2613.692800
48.170000	 2614.424450	 2614.424450
48.180000	 2615.156200	 2615.156200
48.190000	 2615.888050	 2615.888050
48.200000	 2616.620000	 2616.620000
48.210000	 2617.352050	 2617.352050
48.220000	 2618.084200	 2618.084200
48.230000	 2618.816450	 2618.816450
48.240000	 2619.548800	 2619.548800
48.250000	 2620.281250	 2620.281250
48.260000	 2621.013800	 2621.013800
48.270000	 2621.746450	 2621.746450
48.280000	 2622.479200	 2622.479200
48.290000	 2623.212050	 2623.212050
48.300000	 2623.945000	 2623.945000
48.310000	 2624.678050	 2624.678050
48.320000	 2625.411200	 2625.411200
48.330000	 2626.144450	 2626.144450
48.340000	 2626.877800	 2626.877800
48.350000	 2627.611250	 2627.611250
48.360000	 2628.344800	 2628.344800
48.370000	 2629.078450	 2629.078450
48.380000	 2629.812200	 2629.812200
48.390000	 2630.546050	 2630.546050
48.400000	 2631.280000	 2631.280000
48.410000	 2632.014050	 2632.014050
48.420000	 2632.748200	 2632.748200
48.430000	 2633.482450	 2633.482450
48.440000	 2634.216800	 2634.216800
48.450000	 2634.951250	 2634.951250
48.460000	 2635.685800	 2635.685800
48.470000	 2636.420450	 2636.420450
48.480000	 2637.155200	 2637.155200
48.490000	 2637.890050	 2637.890050
48.500000	 2638.625000	 2638.625000
48.510000	 2639.360050	 2639.360050
48.520000	 2640.095200	 2640.095200
48.530000	 2640.830450	 2640.830450
48.540000	 2641.565800	 2641.565800
48.550000	 2642.301250	 2642.301250
48.560000	 2643.036800	 2643.036800
48.570000	 2643.772450	 2643.772450
48.580000	 2644.508200	 2644.508200
48.590000	 2645.244050	 2645.244050
48.600000	 2645.980000	 2645.980000
48.610000	 2646.716050	 2646.716050
48.620000	 2647.452200	 2647.452200
48.630000	 2648.188450	 2648.188450
48.640000	 2648.924800	 2648.924800
48.650000	 2649.661250	 2649.661250
48.660000	 2650.397800	 2650.397800
48.670000	 2651.134450	 2651.134450
48.680000	 2651.871200	 2651.871200
48.690000	 2652.608050	 2652.608050
48.700000	 2653.345000	 2653.345000
48.710000	 2654.082050	 2654.082050
48.720000	 2654.819200	 2654.819200
48.730000	 2655.556450	 2655.556450
48.740000	 2656.293800	 2656.293800
48.750000	 2657.031250	 2657.031250
48.760000	 2657.768800	 2657.768800
48.770000	 2658.506450	 2658.506450
48.780000	 2659.244200	 2659.244200
48.790000	 2659.982050	 2659.982050
48.800000	 2660.720000	 2660.720000
48.810000	 2661.458050	 2661.458050
48.820000	 2662.196200	 2662.196200
48.830000	 2662.934450	 2662.934450
48.840000	 2663.672800	 2663.672800
48.850000	 2664.411250	 2664.411250
48.860000	 2665.149800	 2665.149800
48.870000	 2665.888450	 2665.888450
48.880000	 2666.627200	 2666.627200
48.890000	 2667.366050	 2667.366050
48.900000	 2668.105000	 2668.105000
48.910000	 2668.844050	 2668.844050
48.920000	 2669.583200	 2669.583200
48.930000	 2670.322450	 2670.322450
48.940000	 2671.061800	 2671.061800
48.950000	 2671.801250	 2671.801250
48.960000	 2672.540800	 2672.540800
48.970000	 2673.280450	 2673.280450
48.980000	 2674.020200	 2674.020200
48.990000	 2674.760050	 2674.760050
49.000000	 2675.500000	 2675.500000
49.010000	 2676.240050	 2676.240050
49.020000	 2676.980200	 2676.980200
49.030000	 2677.720450	 2677.720450
49.040000	 2678.460800	 2678.460800
49.050000	 2679.201250	 2679.201250
49.060000	 2679.941800	 2679.941800
49.070000	 2680.682450	 2680.682450
49.080000	 2681.423200	 2681.423200
49.090000	 2682.164050	 2682.164050
49.100000	 2682.905000	 2682.905000
49.110000	 2683.646050	 2683.646050
49.120000	 2684.387200	 2684.387200
49.130000	 2685.128450	 2685.128450
49.140000	 2685.869800	 2685.869800
49.150000	 2686.611250	 2686.611250
49.160000	 2687.352800	 2687.352800
49.170000	 2688.094450	 2688.094450
49.180000	 2688.836200	 2688.836200
49.190000	 2689.578050	 2689.578050
49.200000	 2690.320000	 2690.320000
49.210000	 2691.062050	 2691.062050
49.220000	 2691.804200	 2691.804200
49.230000	 2692.546450	 2692.546450
49.240000	 2693.288800	 2693.288800
49.250000	 2694.031250	 2694.031250
49.260000	 2694.773800	 2694.773800
49.270000	 2695.516450	 2695.516450
49.280000	 2696.259200	 2696.259200
49.290000	 2697.002050	 2697.002050
49.300000	 2697.745000	 2697.745000
49.310000	 2698.488050	 2698.488050
49.320000	 2699.231200	 2699.231200
49.330000	 2699.974450	 2699.974450
49.340000	 2700.717800	 2700.717800
49.350000	 2701.461250	 2701.461250
49.360000	 2702.204800	 2702.204800
49.370000	 2702.948450	 2702.948450
49.380000	 2703.692200	 2703.692200
49.390000	 2704.436050	 2704.436050
49.400000	 2705.180000	 2705.180000
49.410000	 2705.924050	 2705.924050
49.420000	 2706.668200	 2706.668200
49.430000	 2707.412450	 2707.412450
49.440000	 2708.156800	 2708.156800
49.450000	 2708.901250	 2708.901250
49.460000	 2709.645800	 2709.645800
49.470000	 2710.390450	 2710.390450
49.480000	 2711.135200	 2711.135200
49.490000	 2711.880050	 2711.880050
49.500000	 2712.625000	 2712.625000
49.510000	 2713.370050	 2713.370050
49.520000	 2714.115200	 2714.115200
49.530000	 2714.860450	 2714.860450
49.540000	 2715.605800	 2715.605800
49.550000	 2716.351250	 2716.351250
49.560000	 2717.096800	 2717.096800
49.570000	 2717.842450	 2717.842450
49.580000	 2718.588200	 2718.588200
49.590000	 2719.334050	 2719.334050
49.600000	 2720.080000	 2720.080000
49.610000	 2720.826050	 2720.826050
49.620000	 2721.572200	 2721.572200
49.630000	 2722.318450	 2722.318450
49.640000	 2723.064800	 2723.064800
49.650000	 2723.811250	 2723.811250
49.660000	 2724.557800	 2724.557800
49.670000	 2725.304450	 2725.304450
49.680000	 2726.051200	 2726.051200
49.690000	 2726.798050	 2726.798050
49.700000	 2727.545000	 2727.545000
49.710000	 2728.292050	 2728.292050
49.720000	 2729.039200	 2729.039200
49.730000	 2729.786450	 2729.786450
49.740000	 2730.533800	 2730.533800
49.750000	 2731.281250	 2731.281250
49.760000	 2732.028800	 2732.028800
49.770000	 2732.776450	 2732.776450
49.780000	 2733.524200	 2733.524200
49.790000	 2734.272050	 2734.272050
49.800000	 2735.020000	 2735.020000
49.810000	 2735.768050	 2735.768050
49.820000	 2736.516200	 2736.516200
49.830000	 2737.264450	 2737.264450
49.840000	 2738.012800	 2738.012800
49.850000	 2738.761250	 2738.761250
49.860000	 2739.509800	 2739.509800
49.870000	 2740.258450	 2740.258450
49.880000	 2741.007200	 2741.007200
49.890000	 2741.756050	 2741.756050
49.900000	 2742.505000	 2742.505000
49.910000	 2743.254050	 2743.254050
49.920000	 2744.003200	 2744.003200
49.930000	 2744.752450	 2744.752450
49.940000	 2745.501800	 2745.501800
49.950000	 2746.251250	 2746.251250
49.960000	 2747.000800	 2747.000800
49.970000	 2747.750450	 2747.750450
49.980000	 2748.500200	 2748.500200
49.990000	 2749.250050	 2749.250050
50.000000	 2750.000000	 2750.000000
50.010000	 2750.750050	 2750.750050
50.020000	 2751.500200	 2751.500200
50.030000	 2752.250450	 2752.250450
50.040000	 2753.000800	 2753.000800
50.050000	 2753.751250	 2753.751250
50.060000	 2754.501800	 2754.501800
50.070000	 2755.252450	 2755.252450
50.080000	 2756.003200	 2756.003200
50.090000	 2756.754050	 2756.754050
50.100000	 2757.505000	 2757.505000
50.110000	 2758.256050	 2758.256050
50.120000	 2759.007200	 2759.007200
50.130000	 2759.758450	 2759.758450
50.140000	 2760.509800	 2760.509800
50.150000	 2761.261250	 2761.261250
50.160000	 2762.012800	 2762.012800
50.170000	 2762.764450	 2762.764450
50.180000	 2763.516200	 2763.516200
50.190000	 2764.268050	 2764.268050
50.200000	 2765.020000	 2765.020000
50.210000	 2765.772050	 2765.772050
50.220000	 2766.524200	 2766.524200
50.230000	 2767.276450	 2767.276450
50.240000	 2768.028800	 2768.028800
50.250000	 2768.781250	 2768.781250
50.260000	 2769.533800	 2769.533800
50.270000	 2770.286450	 2770.286450
50.280000	 2771.039200	 2771.039200
50.290000	 2771.792050	 2771.792050
50.300000	 2772.545000	 2772.545000
50.310000	 2773.298050	 2773.298050
50.320000	 2774.051200	 2774.051200
50.330000	 2774.804450	 2774.804450
50.340000	 2775.557800	 2775.557800
50.350000	 2776.311250	 2776.311250
50.360000	 2777.064800	 2777.064800
50.370000	 2777.818450	 2777.818450
50.380000	 2778.572200	 2778.572200
50.390000	 2779.326050	 2779.326050
50.400000	 2780.080000	 2780.080000
50.410000	 2780.834050	 2780.834050
50.420000	 2781.588200	 2781.588200
50.430000	 2782.342450	 2782.342450
50.440000	 2783.096800	 2783.096800
50.450000	 2783.851250	 2783.851250
50.460000	 2784.605800	 2784.605800
50.470000	 2785.360450	 2785.360450
50.480000	 2786.115200	 2786.115200
50.490000	 2786.870050	 2786.870050
50.500000	 2787.625000	 2787.625000
50.510000	 2788.380050	 2788.380050
50.520000	 2789.135200	 2789.135200
50.530000	 2789.890450	 2789.890450
50.540000	 2790.645800	 2790.645800
50.550000	 2791.401250	 2791.401250
50.560000	 2792.156800	 2792.156800
50.570000	 2792.912450	 2792.912450
50.580000	 2793.668200	 2793.668200
50.590000	 2794.424050	 2794.424050
50.600000	 2795.180000	 2795.180000
50.610000	 2795.936050	 2795.936050
50.620000	 2796.692200	 2796.692200
50.630000	 2797.448450	 2797.448450
50.640000	 2798.204800	 2798.204800
50.650000	 2798.961250	 2798.961250
50.660000	 2799.717800	 2799.717800
50.670000	 2800.474450	 2800.474450
50.680000	 2801.231200	 2801.231200
50.690000	 2801.988050	 2801.988050
50.700000	 2802.745000	 2802.745000
50.710000	 2803.502050	 2803.502050
50.720000	 2804.259200	 2804.259200
50.730000	 2805.016450	 2805.016450
50.740000	 2805.773800	 2805.773800
50.750000	 2806.531250	 2806.531250
50.760000	 2807.288800	 2807.288800
50.770000	 2808.046450	 2808.046450
50.780000	 2808.804200	 2808.804200
50.790000	 2809.562050	 2809.562050
50.800000	 2810.320000	 2810.320000
50.810000	 2811.078050	 2811.078050
50.820000	 2811.836200	 2811.836200
50.830000	 2812.594450	 2812.594450
50.840000	 2813.352800	 2813.352800
50.850000	 2814.111250	 2814.111250
50.860000	 2814.869800	 2814.869800
50.870000	 2815.628450	 2815.628450
50.880000	 2816.387200	 2816.387200
50.890000	 2817.146050	 2817.146050
50.900000	 2817.905000	 2817.905000
50.910000	 2818.664050	 2818.664050
50.920000	 2819.423200	 2819.423200
50.930000	 2820.182450	 2820.182450
50.940000	 2820.941800	 2820.941800
50.950000	 2821.701250	 2821.701250
50.960000	 2822.460800	 2822.460800
50.970000	 2823.220450	 2823.220450
50.980000	 2823.980200	 2823.980200
50.990000	 2824.740050	 2824.740050
51.000000	 2825.500000	 2825.500000
51.010000	 2826.260050	 2826.260050
51.020000	 2827.020200	 2827.020200
51.030000	 2827.780450	 2827.780450
51.040000	 2828.540800	 2828.540800
51.050000	 2829.301250	 2829.301250
51.060000	 2830.061800	 2830.061800
51.070000	 2830.822450	 2830.822450
51.080000	 2831.583200	 2831.583200
51.090000	 2832.344050	 2832.344050
51.100000	 2833.105000	 2833.105000
51.110000	 2833.866050	 2833.866050
51.120000	 2834.627200	 2834.627200
51.130000	 2835.388450	 2835.388450
51.140000	 2836.149800	 2836.149800
51.150000	 2836.911250	 2836.911250
51.160000	 2837.672800	 2837.672800
51.170000	 2838.434450	 2838.434450
51.180000	 2839.196200	 2839.196200
51.190000	 2839.958050	 2839.958050
51.200000	 2840.720000	 2840.720000
51.210000	 2841.482050	 2841.482050
51.220000	 2842.244200	 2842.244200
51.230000	 2843.006450	 2843.006450
51.240000	 2843.768800	 2843.768800
51.250000	 2844.531250	 2844.531250
51.260000	 2845.293800	 2845.293800
51.270000	 2846.056450	 2846.056450
51.280000	 2846.819200	 2846.819200
51.290000	 2847.582050	 2847.582050
51.300000	 2848.345000	 2848.345000
51.310000	 2849.108050	 2849.108050
51.320000	 2849.871200	 2849.871200
51.330000	 2850.634450	 2850.634450
51.340000	 2851.397800	 2851.397800
51.350000	 2852.161250	 2852.161250
51.360000	 2852.924800	 2852.924800
51.370000	 2853.688450	 2853.688450
51.380000	 2854.452200	 2854.452200
51.390000	 2855.216050	 2855.216050
51.400000	 2855.980000	 2855.980000
51.410000	 2856.744050	 2856.744050
51.420000	 2857.508200	 2857.508200
51.430000	 2858.272450	 2858.272450
51.440000	 2859.036800	 2859.036800
51.450000	 2859.801250	 2859.801250
51.460000	 2860.565800	 2860.565800
51.470000	 2861.330450	 2861.330450
51.480000	 2862.095200	 2862.095200
51.490000	 2862.860050	 2862.860050
51.500000	 2863.625000	 2863.625000
51.510000	 2864.390050	 2864.390050
51.520000	 2865.155200	 2865.155200
51.530000	 2865.920450	 2865.920450
51.540000	 2866.685800	 2866.685800
51.550000	 2867.451250	 2867.451250
51.560000	 2868.216800	 2868.216800
51.570000	 2868.982450	 2868.982450
51.580000	 2869.748200	 2869.748200
51.590000	 2870.514050	 2870.514050
51.600000	 2871.280000	 2871.280000
51.610000	 2872.046050	 2872.046050
51.620000	 2872.812200	 2872.812200
51.630000	 2873.578450	 2873.578450
51.640000	 2874.344800	 2874.344800
51.650000	 2875.111250	 2875.111250
51.660000	 2875.877800	 2875.877800
51.670000	 2876.644450	 2876.644450
51.680000	 2877.411200	 2877.411200
51.690000	 2878.178050	 2878.178050
51.700000	 2878.945000	 2878.945000
51.710000	 2879.712050	 2879.712050
51.720000	 2880.479200	 2880.479200
51.730000	 2881.246450	 2881.246450
51.740000	 2882.013800	 2882.013800
51.750000	 2882.781250	 2882.781250
51.760000	 2883.548800	 2883.548800
51.770000	 2884.316450	 2884.316450
51.780000	 2885.084200	 2885.084200
51.790000	 2885.852050	 2885.852050
51.800000	 2886.620000	 2886.620000
51.810000	 2887.388050	 2887.388050
51.820000	 2888.156200	 2888.156200
51.830000	 2888.924450	 2888.924450
51.840000	 2889.692800	 2889.692800
51.850000	 2890.461250	 2890.461250
51.860000	 2891.229800	 2891.229800
51.870000	 2891.998450	 2891.998450
51.880000	 2892.767200	 2892.767200
51.890000	 2893.536050	 2893.536050
51.900000	 2894.305000	 2894.305000
51.910000	 2895.074050	 2895.074050
51.920000	 2895.843200	 2895.843200
51.930000	 2896.612450	 2896.612450
51.940000	 2897.381800	 2897.381800
51.950000	 2898.151250	 2898.151250
51.960000	 2898.920800	 2898.920800
51.970000	 2899.690450	 2899.690450
51.980000	 2900.460200	 2900.460200
51.990000	 2901.230050	 2901.230050
52.000000	 2902.000000	 2902.000000
52.010000	 2902.770050	 2902.770050
52.020000	 2903.540200	 2903.540200
52.030000	 2904.310450	 2904.310450
52.040000	 2905.080800	 2905.080800
52.050000	 2905.851250	 2905.851250
52.060000	 2906.621800	 2906.621800
52.070000	 2907.392450	 2907.392450
52.080000	 2908.163200	 2908.163200
52.090000	 2908.934050	 2908.934050
52.100000	 2909.705000	 2909.705000
52.110000	 2910.476050	 2910.476050
52.120000	 2911.247200	 2911.247200
52.130000	 2912.018450	 2912.018450
52.140000	 2912.789800	 2912.789800
52.150000	 2913.561250	 2913.561250
52.160000	 2914.332800	 2914.332800
52.170000	 2915.104450	 2915.104450
52.180000	 2915.876200	 2915.876200
52.190000	 2916.648050	 2916.648050
52.200000	 2917.420000	 2917.420000
52.210000	 2918.192050	 2918.192050
52.220000	 2918.964200	 2918.964200
52.230000	 2919.736450	 2919.736450
52.240000	 2920.508800	 2920.508800
52.250000	 2921.281250	 2921.281250
52.260000	 2922.053800	 2922.053800
52.270000	 2922.826450	 2922.826450
52.280000	 2923.599200	 2923.599200
52.290000	 2924.372050	 2924.372050
52.300000	 2925.145000	 2925.145000
52.310000	 2925.918050	 2925.918050
52.320000	 2926.691200	 2926.691200
52.330000	 2927.464450	 2927.464450
52.340000	 2928.237800	 2928.237800
52.350000	 2929.011250	 2929.011250
52.360000	 2929.784800	 2929.784800
52.370000	 2930.558450	 2930.558450
52.380000	 2931.332200	 2931.332200
52.390000	 2932.106050	 2932.106050
52.400000	 2932.880000	 2932.880000
52.410000	 2933.654050	 2933.654050
52.420000	 2934.428200	 2934.428200
52.430000	 2935.202450	 2935.202450
52.440000	 2935.976800	 2935.976800
52.450000	 2936.751250	 2936.751250
52.460000	 2937.525800	 2937.525800
52.470000	 2938.300450	 2938.300450
52.480000	 2939.075200	 2939.075200
52.490000	 2939.850050	 2939.850050
52.500000	 2940.625000	 2940.625000
52.510000	 2941.400050	 2941.400050
52.520000	 2942.175200	 2942.175200
52.530000	 2942.950450	 2942.950450
52.540000	 2943.725800	 2943.725800
52.550000	 2944.501250	 2944.501250
52.560000	 2945.276800	 2945.276800
52.570000	 2946.052450	 2946.052450
52.580000	 2946.828200	 2946.828200
52.590000	 2947.604050	 2947.604050
52.600000	 2948.380000	 2948.380000
52.610000	 2949.156050	 2949.156050
52.620000	 2949.932200	 2949.932200
52.630000	 2950.708450	 2950.708450
52.640000	 2951.484800	 2951.484800
52.650000	 2952.261250	 2952.261250
52.660000	 2953.037800	 2953.037800
52.670000	 2953.814450	 2953.814450
52.680000	 2954.591200	 2954.591200
52.690000	 2955.368050	 2955.368050
52.700000	 2956.145000	 2956.145000
52.710000	 2956.922050	 2956.922050
52.720000	 2957.699200	 2957.699200
52.730000	 2958.476450	 2958.476450
52.740000	 2959.253800	 2959.253800
52.750000	 2960.031250	 2960.031250
52.760000	 2960.808800	 2960.808800
52.770000	 2961.586450	 2961.586450
52.780000	 2962.364200	 2962.364200
52.790000	 2963.142050	 2963.142050
52.800000	 2963.920000	 2963.920000
52.810000	 2964.698050	 2964.698050
52.820000	 2965.476200	 2965.476200
52.830000	 2966.254450	 2966.254450
52.840000	 2967.032800	 2967.032800
52.850000	 2967.811250	 2967.811250
52.860000	 2968.589800	 2968.589800
52.870000	 2969.368450	 2969.368450
52.880000	 2970.147200	 2970.147200
52.890000	 2970.926050	 2970.926050
52.900000	 2971.705000	 2971.705000
52.910000	 2972.484050	 2972.484050
52.920000	 2973.263200	 2973.263200
52.930000	 2974.042450	 2974.042450
52.940000	 2974.821800	 2974.821800
52.950000	 2975.601250	 2975.601250
52.960000	 2976.380800	 2976.380800
52.970000	 2977.160450	 2977.160450
52.980000	 2977.940200	 2977.940200
52.990000	 2978.720050	 2978.720050
53.000000	 2979.500000	 2979.500000
53.010000	 2980.280050	 2980.280050
53.020000	 2981.060200	 2981.060200
53.030000	 2981.840450	 2981.840450
53.040000	 2982.620800	 2982.620800
53.050000	 2983.401250	 2983.401250
53.060000	 2984.181800	 2984.181800
53.070000	 2984.962450	 2984.962450
53.080000	 2985.743200	 2985.743200
53.090000	 2986.524050	 2986.524050
53.100000	 2987.305000	 2987.305000
53.110000	 2988.086050	 2988.086050
53.120000	 2988.867200	 2988.867200
53.130000	 2989.648450	 2989.648450
53.140000	 2990.429800	 2990.429800
53.150000	 2991.211250	 2991.211250
53.160000	 2991.992800	 2991.992800
53.170000	 2992.774450	 2992.774450
53.180000	 2993.556200	 2993.556200
53.190000	 2994.338050	 2994.338050
53.200000	 2995.120000	 2995.120000
53.210000	 2995.902050	 2995.902050
53.220000	 2996.684200	 2996.684200
53.230000	 2997.466450	 2997.466450
53.240000	 2998.248800	 2998.248800
53.250000	 2999.031250	 2999.031250
53.260000	 2999.813800	 2999.813800
53.270000	 3000.596450	 3000.596450
53.280000	 3001.379200	 3001.379200
53.290000	 3002.162050	 3002.162050
53.300000	 3002.945000	 3002.945000
53.310000	 3003.728050	 3003.728050
53.320000	 3004.511200	 3004.511200
53.330000	 3005.294450	 3005.294450
53.340000	 3006.077800	 3006.077800
53.350000	 3006.861250	 3006.861250
53.360000	 3007.644800	 3007.644800
53.370000	 3008.428450	 3008.428450
53.380000	 3009.212200	 3009.212200
53.390000	 3009.996050	 3009.996050
53.400000	 3010.780000	 3010.780000
53.410000	 3011.564050	 3011.564050
53.420000	 3012.348200	 3012.348200
53.430000	 3013.132450	 3013.132450
53.440000	 3013.916800	 3013.916800
53.450000	 3014.701250	 3014.701250
53.460000	 3015.485800	 3015.485800
53.470000	 3016.270450	 3016.270450
53.480000	 3017.055200	 3017.055200
53.490000	 3017.840050	 3017.840050
53.500000	 3018.625000	 3018.625000
53.510000	 3019.410050	 3019.410050
53.520000	 3020.195200	 3020.195200
53.530000	 3020.980450	 3020.980450
53.540000	 3021.765800	 3021.765800
53.550000	 3022.551250	 3022.551250
53.560000	 3023.336800	 3023.336800
53.570000	 3024.122450	 3024.122450
53.580000	 3024.908200	 3024.908200
53.590000	 3025.694050	 3025.694050
53.600000	 3026.480000	 3026.480000
53.610000	 3027.266050	 3027.266050
53.620000	 3028.052200	 3028.052200
53.630000	 3028.838450	 3028.838450
53.640000	 3029.624800	 3029.624800
53.650000	 3030.411250	 3030.411250
53.660000	 3031.197800	 3031.197800
53.670000	 3031.984450	 3031.984450
53.680000	 3032.771200	 3032.771200
53.690000	 3033.558050	 3033.558050
53.700000	 3034.345000	 3034.345000
53.710000	 3035.132050	 3035.132050
53.720000	 3035.919200	 3035.919200
53.730000	 3036.706450	 3036.706450
53.740000	 3037.493800	 3037.493800
53.750000	 3038.281250	 3038.281250
53.760000	 3039.068800	 3039.068800
53.770000	 3039.856450	 3039.856450
53.780000	 3040.644200	 3040.644200
53.790000	 3041.432050	 3041.432050
53.800000	 3042.220000	 3042.220000
53.810000	 3043.008050	 3043.008050
53.820000	 3043.796200	 3043.796200
53.830000	 3044.584450	 3044.584450
53.840000	 3045.372800	 3045.372800
53.850000	 3046.161250	 3046.161250
53.860000	 3046.949800	 3046.949800
53.870000	 3047.738450	 3047.738450
53.880000	 3048.527200	 3048.527200
53.890000	 3049.316050	 3049.316050
53.900000	 3050.105000	 3050.105000
53.910000	 3050.894050	 3050.894050
53.920000	 3051.683200	 3051.683200
53.930000	 3052.472450	 3052.472450
53.940000	 3053.261800	 3053.261800
53.950000	 3054.051250	 3054.051250
53.960000	 3054.840800	 3054.840800
53.970000	 3055.630450	 3055.630450
53.980000	 3056.420200	 3056.420200
53.990000	 3057.210050	 3057.210050
54.000000	 3058.000000	 3058.000000
54.010000	 3058.790050	 3058.790050
54.020000	 3059.580200	 3059.580200
54.030000	 3060.370450	 3060.370450
54.040000	 3061.160800	 3061.160800
54.050000	 3061.951250	 3061.951250
54.060000	 3062.741800	 3062.741800
54.070000	 3063.532450	 3063.532450
54.080000	 3064.323200	 3064.323200
54.090000	 3065.114050	 3065.114050
54.100000	 3065.905000	 3065.905000
54.110000	 3066.696050	 3066.696050
54.120000	 3067.487200	 3067.487200
